lot,lat,axis,uf,value
-46.7410,-21.0170,Jacuí,MG,8625
-46.6120,-22.2860,Jacutinga,MG,7259
-42.7500,-19.6490,Jaguaraçu,MG,7082
-43.6740,-15.3380,Jaíba,MG,7149
-41.8040,-18.4630,Jampruca,MG,4027
-43.3090,-15.8030,Janaúba,MG,8789
-44.3620,-15.4880,Januária,MG,4005
-45.5030,-20.1410,Japaraíba,MG,6155
-44.2700,-15.9950,Japonvar,MG,6104
-43.9830,-20.5350,Jeceaba,MG,635
-42.2580,-17.0830,Jenipapo de Minas,MG,7370
-42.6660,-20.4560,Jequeri,MG,539
-44.4460,-17.2360,Jequitaí,MG,4056
-44.0280,-19.2360,Jequitibá,MG,6055
-41.0030,-16.4340,Jequitinhonha,MG,8021
-45.2910,-21.9980,Jesuânia,MG,1892
-41.0310,-16.6540,Joaíma,MG,1180
-42.6790,-19.1720,Joanésia,MG,2180
-43.1740,-19.8100,João Monlevade,MG,5736
-46.1730,-17.7430,João Pinheiro,MG,9017
-44.1720,-17.7580,Joaquim Felício,MG,3268
-40.1780,-15.9000,Jordânia,MG,6106
-42.6040,-16.9070,José Gonçalves de Minas,MG,2704
-42.4990,-18.2190,José Raydan,MG,2490
-42.5150,-16.5470,Josenópolis,MG,3594
-44.3430,-19.9520,Juatuba,MG,5068
-43.3500,-21.7640,Juiz de Fora,MG,9631
-43.5870,-16.8480,Juramento,MG,303
-46.5770,-21.2530,Juruaia,MG,3292
-44.1600,-14.2630,Juvenília,MG,6831
-41.7380,-17.6320,Ladainha,MG,2119
-46.8080,-18.1780,Lagamar,MG,3835
-45.5440,-20.0230,Lagoa da Prata,MG,8290
-44.5820,-16.9830,Lagoa dos Patos,MG,8534
-44.0780,-20.9140,Lagoa Dourada,MG,3603
-46.4080,-18.7790,Lagoa Formosa,MG,4073
-46.5140,-17.8350,Lagoa Grande,MG,2329
-43.8900,-19.6270,Lagoa Santa,MG,3455
-41.6230,-20.1510,Lajinha,MG,4300
-45.3500,-21.9760,Lambari,MG,4436
-43.4740,-20.7900,Lamim,MG,2316
-42.4770,-21.3740,Laranjal,MG,5467
-44.5780,-17.8870,Lassance,MG,1902
-45.0000,-21.2450,Lavras,MG,1701
-45.0250,-19.7180,Leandro Ferreira,MG,2832
-42.6930,-17.0830,Leme do Prado,MG,8090
-42.6430,-21.5320,Leopoldina,MG,7928
-44.3200,-22.0290,Liberdade,MG,1582
-43.7930,-21.8430,Lima Duarte,MG,4425
-50.5810,-19.5510,Limeira do Oeste,MG,9965
-44.3050,-15.9030,Lontra,MG,844
-42.1030,-20.4400,Luisburgo,MG,5370
-44.5890,-16.1180,Luislândia,MG,8703
-44.9030,-21.5110,Luminárias,MG,9751
-45.6860,-19.8010,Luz,MG,7864
-40.7160,-17.0770,Machacalis,MG,7833
-45.9200,-21.6750,Machado,MG,7869
-44.3300,-21.4830,Madre de Deus de Minas,MG,3848
-42.0770,-17.8420,Malacacheta,MG,414
-42.9490,-15.0500,Mamonas,MG,7244
-43.9320,-14.7560,Manga,MG,1969
-42.0340,-20.2580,Manhuaçu,MG,6965
-41.9580,-20.3580,Manhumirim,MG,4605
-40.9800,-18.7820,Mantena,MG,502
-43.0100,-21.8670,Mar de Espanha,MG,8606
-44.6760,-19.5160,Maravilhas,MG,3958
-45.3750,-22.3080,Maria da Fé,MG,3064
-43.4160,-20.3780,Mariana,MG,2817
-42.0840,-18.5080,Marilac,MG,3841
-44.1880,-20.0560,Mário Campos,MG,467
-42.9590,-21.6980,Maripá de Minas,MG,4960
-42.7320,-19.7120,Marliéria,MG,1154
-45.1650,-22.4490,Marmelópolis,MG,1869
-45.2370,-19.3320,Martinho Campos,MG,9796
-41.8770,-20.2570,Martins Soares,MG,3798
-40.7410,-15.6860,Mata Verde,MG,6970
-43.0600,-18.4740,Materlândia,MG,5935
-44.4280,-19.9860,Mateus Leme,MG,9073
-41.9080,-18.5920,Mathias Lobato,MG,3570
-43.3190,-21.8690,Matias Barbosa,MG,5561
-43.9220,-14.8550,Matias Cardoso,MG,8889
-42.3410,-20.2840,Matipó,MG,67
-42.8660,-15.3970,Mato Verde,MG,1053
-44.0810,-19.5580,Matozinhos,MG,7055
-45.9690,-19.2230,Matutina,MG,1637
-46.2260,-19.9960,Medeiros,MG,3511
-41.4770,-16.2230,Medina,MG,9946
-41.4050,-18.6610,Mendes Pimentel,MG,7819
-43.3410,-21.1940,Mercês,MG,311
-42.6070,-19.2230,Mesquita,MG,4101
-42.5900,-17.2190,Minas Novas,MG,3843
-44.6040,-21.6820,Minduri,MG,9749
-44.1640,-16.2630,Mirabela,MG,9106
-42.3430,-20.8910,Miradouro,MG,1191
-42.6140,-21.1950,Miraí,MG,9242
-44.4040,-14.7410,Miravânia,MG,3544
-44.0530,-20.3330,Moeda,MG,7210
-45.4110,-19.8430,Moema,MG,1782
-44.1190,-18.3250,Monjolos,MG,9534
-45.5410,-21.7580,Monsenhor Paulo,MG,8126
-44.3660,-14.4230,Montalvânia,MG,7085
-48.8810,-18.8710,Monte Alegre de Minas,MG,7682
-42.8750,-15.1550,Monte Azul,MG,8890
-46.3680,-21.3260,Monte Belo,MG,9790
-47.4990,-18.7250,Monte Carmelo,MG,7484
-41.2550,-16.8660,Monte Formoso,MG,6624
-46.9800,-21.1900,Monte Santo de Minas,MG,9861
-46.5730,-22.4330,Monte Sião,MG,6514
-43.8620,-16.7350,Montes Claros,MG,8702
-42.4970,-15.1720,Montezuma,MG,3176
-45.3570,-18.6040,Morada Nova de Minas,MG,1356
-44.6030,-18.5470,Morro da Garça,MG,957
-43.3760,-19.2160,Morro do Pilar,MG,8506
-46.3610,-22.6130,Munhoz,MG,9857
-42.3660,-21.1310,Muriaé,MG,7135
-41.4380,-19.8000,Mutum,MG,3109
-46.5260,-21.3760,Muzambinho,MG,4973
-42.2490,-18.4590,Nacip Raydan,MG,5778
-40.3540,-17.8390,Nanuque,MG,5647
-42.3280,-19.2300,Naque,MG,8958
-46.4930,-16.5040,Natalândia,MG,5330
-45.5120,-22.1200,Natércia,MG,2656
-44.6110,-21.2160,Nazareno,MG,1276
-45.2360,-21.2360,Nepomuceno,MG,1146
-41.7540,-15.3210,Ninheira,MG,8565
-41.0170,-18.4750,Nova Belém,MG,2045
-43.0380,-19.7500,Nova Era,MG,5595
-43.8470,-19.9860,Nova Lima,MG,835
-41.5010,-18.4370,Nova Módica,MG,3290
-47.6830,-19.1360,Nova Ponte,MG,1889
-43.3010,-15.8030,Nova Porteirinha,MG,893
-46.4200,-21.1260,Nova Resende,MG,2280
-44.9840,-19.8760,Nova Serrana,MG,1518
-43.5800,-19.6900,Nova União,MG,5887
-41.8750,-17.4680,Novo Cruzeiro,MG,1688
-41.2150,-17.4150,Novo Oriente de Minas,MG,7910
-42.4080,-16.0170,Novorizonte,MG,898
-43.9370,-21.8610,Olaria,MG,1102
-43.5730,-17.3970,Olhos-d'Água,MG,1962
-45.2640,-22.0680,Olímpio Noronha,MG,7171
-44.8270,-20.6960,Oliveira,MG,3541
-43.4560,-21.3390,Oliveira Fortes,MG,8494
-44.8070,-19.7300,Onça de Pitangui,MG,6664
-42.8060,-20.4310,Oratórios,MG,7665
-42.2100,-20.5060,Orizânia,MG,3804
-43.6920,-20.5210,Ouro Branco,MG,2228
-46.3690,-22.2830,Ouro Fino,MG,6056
-43.5080,-20.2880,Ouro Preto,MG,4377
-41.2700,-18.0710,Ouro Verde de Minas,MG,466
-42.5150,-16.3640,Padre Carvalho,MG,5242
-41.5240,-17.0720,Padre Paraíso,MG,9939
-43.0650,-15.5170,Pai Pedro,MG,2978
-45.5320,-18.9080,Paineiras,MG,1402
-45.6610,-20.3710,Pains,MG,2806
-43.4160,-21.2890,Paiva,MG,4126
-42.3140,-21.3750,Palma,MG,4798
-40.4200,-16.7350,Palmópolis,MG,2926
-44.7480,-19.4490,Papagaios,MG,2114
-44.6080,-19.8600,Pará de Minas,MG,9855
-46.8750,-17.2220,Paracatu,MG,6673
-45.7380,-21.5470,Paraguaçu,MG,2602
-45.7800,-22.5540,Paraisópolis,MG,1484
-44.4040,-19.2740,Paraopeba,MG,6840
-44.9670,-22.3900,Passa Quatro,MG,3843
-44.4960,-20.6510,Passa Tempo,MG,2078
-44.2340,-22.2090,Passa-Vinte,MG,5328
-43.1360,-19.3530,Passabém,MG,6189
-46.6100,-20.7190,Passos,MG,5606
-44.0820,-16.0760,Patis,MG,4199
-46.5180,-18.5790,Patos de Minas,MG,4615
-46.9930,-18.9440,Patrocínio,MG,4839
-42.2150,-21.1530,Patrocínio do Muriaé,MG,903
-42.9800,-20.8740,Paula Cândido,MG,2449
-42.8680,-18.4270,Paulistas,MG,1571
-40.9990,-17.4280,Pavão,MG,771
-42.5570,-18.5490,Peçanha,MG,8340
-41.2970,-16.0050,Pedra Azul,MG,9349
-42.3300,-20.5210,Pedra Bonita,MG,2846
-42.7140,-20.5970,Pedra do Anta,MG,3955
-45.2090,-20.2580,Pedra do Indaiá,MG,7191
-42.1540,-20.8300,Pedra Dourada,MG,7983
-45.4660,-22.2430,Pedralva,MG,7828
-44.3910,-15.6070,Pedras de Maria da Cruz,MG,2096
-47.4620,-19.2280,Pedrinópolis,MG,9331
-44.0430,-19.6180,Pedro Leopoldo,MG,3144
-43.7460,-21.7060,Pedro Teixeira,MG,6582
-43.1210,-21.8340,Pequeri,MG,2258
-44.6590,-19.6330,Pequi,MG,3338
-45.0840,-19.9530,Perdigão,MG,3788
-47.2930,-19.3530,Perdizes,MG,8046
-45.0910,-21.0910,Perdões,MG,4608
-42.2340,-19.1580,Periquito,MG,3730
-41.5980,-18.3570,Pescador,MG,3270
-43.3230,-21.5090,Piau,MG,4291
-42.0760,-19.7590,Piedade de Caratinga,MG,156
-42.7340,-20.2450,Piedade de Ponte Nova,MG,9768
-44.1960,-21.4690,Piedade do Rio Grande,MG,69
-44.2270,-20.4710,Piedade dos Gerais,MG,6426
-45.7990,-20.4840,Pimenta,MG,9410
-42.4080,-19.7270,Pingo-d'Água,MG,1392
-45.1560,-16.0590,Pintópolis,MG,4994
-44.4830,-20.5080,Piracema,MG,3064
-48.7010,-19.9070,Pirajuba,MG,1637
-43.3000,-20.6850,Piranga,MG,2838
-45.4950,-22.5280,Piranguçu,MG,4572
-45.5320,-22.4010,Piranguinho,MG,6724
-42.3460,-21.6560,Pirapetinga,MG,9019
-44.9420,-17.3450,Pirapora,MG,7755
-43.0260,-21.2760,Piraúba,MG,3672
-44.8900,-19.6830,Pitangui,MG,8825
-45.9580,-20.4650,Piumhi,MG,4151
-48.7020,-20.1380,Planura,MG,3036
-45.9650,-21.7810,Poço Fundo,MG,9629
-46.5610,-21.7880,Poços de Caldas,MG,8578
-41.6370,-19.6200,Pocrane,MG,5529
-44.9350,-19.2240,Pompéu,MG,1659
-42.9090,-20.4160,Ponte Nova,MG,5978
-45.0660,-16.6310,Ponto Chique,MG,241
-41.5040,-16.7530,Ponto dos Volantes,MG,4778
-43.0280,-15.7430,Porteirinha,MG,8634
-43.0840,-20.6730,Porto Firme,MG,3106
-41.7860,-17.8070,Poté,MG,2206
-45.9360,-22.2300,Pouso Alegre,MG,1667
-44.9730,-22.1940,Pouso Alto,MG,1095
-44.0800,-21.0580,Prados,MG,8524
-48.9240,-19.3070,Prata,MG,9257
-46.8610,-20.7450,Pratápolis,MG,7230
-46.3780,-19.7510,Pratinha,MG,4447
-43.1880,-20.7690,Presidente Bernardes,MG,5854
-44.0580,-18.6370,Presidente Juscelino,MG,6689
-43.5620,-18.6140,Presidente Kubitschek,MG,9508
-46.4180,-18.4180,Presidente Olegário,MG,1135
-44.1550,-19.4820,Prudente de Morais,MG,6576
-45.5570,-19.2740,Quartel Geral,MG,7256
-43.8840,-20.7400,Queluzito,MG,9788
-43.8040,-19.9670,Raposos,MG,6352
-42.4530,-20.1020,Raul Soares,MG,5940
-42.4690,-21.5250,Recreio,MG,8907
-41.9830,-20.2190,Reduto,MG,4348
-44.2380,-20.9220,Resende Costa,MG,5688
-41.2550,-19.3260,Resplendor,MG,7722
-43.7630,-21.0630,Ressaquinha,MG,6125
-45.9920,-16.2300,Riachinho,MG,7041
-43.0490,-16.0060,Riacho dos Machados,MG,819
-44.0870,-19.7670,Ribeirão das Neves,MG,720
-45.0620,-21.1910,Ribeirão Vermelho,MG,1757
-43.7890,-20.0880,Rio Acima,MG,2955
-42.6510,-20.2260,Rio Casca,MG,7549
-40.5700,-16.6080,Rio do Prado,MG,3230
-42.9070,-20.2420,Rio Doce,MG,6601
-43.4740,-20.8550,Rio Espera,MG,1832
-44.3080,-20.2650,Rio Manso,MG,2551
-43.1250,-21.4580,Rio Novo,MG,5157
-46.2470,-19.1940,Rio Paranaíba,MG,6758
-42.5400,-15.6100,Rio Pardo de Minas,MG,1586
-43.1740,-19.9290,Rio Piracicaba,MG,4517
-43.1790,-21.2750,Rio Pomba,MG,4786
-43.8280,-22.0890,Rio Preto,MG,3436
-43.0090,-18.2940,Rio Vermelho,MG,4890
-44.3180,-21.0220,Ritápolis,MG,3496
-43.0200,-21.6300,Rochedo de Minas,MG,1799
-42.8650,-21.2000,Rodeiro,MG,7830
-47.5860,-18.8830,Romaria,MG,4094
-42.5120,-20.9790,Rosário da Limeira,MG,1473
-42.2630,-16.4080,Rubelita,MG,8261
-40.5380,-16.3750,Rubim,MG,6809
-43.8070,-19.8860,Sabará,MG,93
-43.0840,-18.6660,Sabinópolis,MG,3979
-47.4400,-19.8650,Sacramento,MG,2066
-42.2900,-16.1700,Salinas,MG,1566
-39.9470,-16.0030,Salto da Divisa,MG,4512
-43.4150,-19.9590,Santa Bárbara,MG,5082
-42.1400,-19.9780,Santa Bárbara do Leste,MG,5500
-43.7020,-21.9590,Santa Bárbara do Monte Verde,MG,9720
-43.5590,-21.2460,Santa Bárbara do Tugúrio,MG,4840
-44.2230,-21.1200,Santa Cruz de Minas,MG,3010
-41.7460,-16.0980,Santa Cruz de Salinas,MG,4123
-42.8140,-20.2360,Santa Cruz do Escalvado,MG,5241
-42.4480,-18.8270,Santa Efigênia de Minas,MG,3823
-45.4140,-16.6900,Santa Fé de Minas,MG,8116
-40.6860,-16.9830,Santa Helena de Minas,MG,2930
-47.5250,-19.3090,Santa Juliana,MG,9832
-43.8510,-19.7700,Santa Luzia,MG,2499
-42.2510,-20.3840,Santa Margarida,MG,3631
-43.1130,-19.4490,Santa Maria de Itabira,MG,7065
-40.1490,-16.2490,Santa Maria do Salto,MG,7711
-42.4140,-18.1900,Santa Maria do Suaçuí,MG,1897
-46.3370,-22.0290,Santa Rita de Caldas,MG,1408
-43.9150,-21.5630,Santa Rita de Ibitipoca,MG,1327
-44.0950,-22.1490,Santa Rita de Jacutinga,MG,3422
-42.1320,-19.8750,Santa Rita de Minas,MG,3292
-41.3800,-19.3600,Santa Rita do Itueto,MG,8785
-45.7030,-22.2520,Santa Rita do Sapucaí,MG,5818
-45.9660,-19.5300,Santa Rosa da Serra,MG,8156
-50.1210,-18.8390,Santa Vitória,MG,5278
-45.5070,-21.2490,Santana da Vargem,MG,4473
-42.5570,-21.2870,Santana de Cataguases,MG,4177
-44.0430,-19.0060,Santana de Pirapama,MG,44
-43.1660,-21.9500,Santana do Deserto,MG,2414
-44.1040,-21.6010,Santana do Garambéu,MG,7970
-45.1310,-20.8980,Santana do Jacaré,MG,7248
-41.9250,-20.1080,Santana do Manhuaçu,MG,3334
-42.5690,-19.3640,Santana do Paraíso,MG,7495
-43.7140,-19.1690,Santana do Riacho,MG,4939
-43.6920,-20.7880,Santana dos Montes,MG,8186
-44.9190,-20.9460,Santo Antônio do Amparo,MG,4513
-42.8160,-21.7580,Santo Antônio do Aventureiro,MG,4805
-42.6090,-20.3140,Santo Antônio do Grama,MG,7599
-43.3070,-18.4660,Santo Antônio do Itambé,MG,6358
-40.1760,-16.5340,Santo Antônio do Jacinto,MG,4800
-45.2940,-20.0870,Santo Antônio do Monte,MG,4772
-42.6240,-15.3390,Santo Antônio do Retiro,MG,2922
-43.2540,-19.2280,Santo Antônio do Rio Abaixo,MG,7317
-44.2230,-18.2970,Santo Hipólito,MG,1482
-43.5530,-21.4570,Santos Dumont,MG,521
-45.0760,-21.5820,São Bento Abade,MG,9936
-43.9490,-20.6250,São Brás do Suaçuí,MG,278
-42.0110,-19.5270,São Domingos das Dores,MG,6478
-42.9680,-19.8650,São Domingos do Prata,MG,5516
-41.4860,-18.5910,São Félix de Minas,MG,9925
-44.8640,-15.9490,São Francisco,MG,3559
-44.9850,-20.7100,São Francisco de Paula,MG,1191
-49.7740,-19.8630,São Francisco de Sales,MG,9254
-42.2680,-20.7890,São Francisco do Glória,MG,2560
-42.8340,-20.9230,São Geraldo,MG,1273
-42.2880,-18.8360,São Geraldo da Piedade,MG,4213
-41.3600,-18.9000,São Geraldo do Baixio,MG,4384
-45.8330,-18.3380,São Gonçalo do Abaeté,MG,4287
-44.8590,-19.9830,São Gonçalo do Pará,MG,9773
-43.3620,-19.8260,São Gonçalo do Rio Abaixo,MG,1465
-43.3910,-18.0040,São Gonçalo do Rio Preto,MG,2129
-45.5950,-21.8920,São Gonçalo do Sapucaí,MG,1769
-46.0490,-19.3110,São Gotardo,MG,2644
-46.5060,-20.6410,São João Batista do Glória,MG,9928
-44.3520,-16.8530,São João da Lagoa,MG,9915
-45.9290,-21.9300,São João da Mata,MG,6195
-44.0080,-15.9290,São João da Ponte,MG,8666
-44.0910,-14.8840,São João das Missões,MG,2272
-44.2620,-21.1360,São João del Rei,MG,7829
-42.1510,-20.3940,São João do Manhuaçu,MG,9865
-41.1600,-18.7210,São João do Manteninha,MG,164
-42.1580,-19.3390,São João do Oriente,MG,9943
-44.5160,-16.5420,São João do Pacuí,MG,1446
-42.0140,-15.3140,São João do Paraíso,MG,7557
-42.7630,-18.5480,São João Evangelista,MG,7964
-43.0110,-21.5400,São João Nepomuceno,MG,3724
-44.2740,-20.0490,São Joaquim de Bicas,MG,7190
-46.3110,-20.7180,São José da Barra,MG,1266
-43.9550,-19.7010,São José da Lapa,MG,8785
-42.1430,-18.3240,São José da Safira,MG,31
-44.5570,-19.7100,São José da Varginha,MG,1337
-45.5260,-22.3290,São José do Alegre,MG,962
-41.3890,-18.4790,São José do Divino,MG,2876
-42.7050,-19.9290,São José do Goiabal,MG,7668
-42.6700,-18.2750,São José do Jacuri,MG,8927
-41.7450,-20.0050,São José do Mantimento,MG,7315
-45.0540,-22.1160,São Lourenço,MG,3323
-42.7190,-20.7070,São Miguel do Anta,MG,3655
-46.6150,-21.1270,São Pedro da União,MG,7122
-42.6030,-18.3660,São Pedro do Suaçuí,MG,7581
-42.5240,-20.1700,São Pedro dos Ferros,MG,4724
-45.0690,-16.3690,São Romão,MG,1134
-46.3660,-20.2450,São Roque de Minas,MG,4331
-45.7540,-22.1590,São Sebastião da Bela Vista,MG,2971
-42.6360,-21.0720,São Sebastião da Vargem Alegre,MG,9037
-41.9840,-19.4980,São Sebastião do Anta,MG,2539
-42.5710,-18.0840,São Sebastião do Maranhão,MG,2561
-45.0050,-20.2760,São Sebastião do Oeste,MG,1100
-46.9910,-20.9170,São Sebastião do Paraíso,MG,2741
-43.1740,-19.2920,São Sebastião do Rio Preto,MG,9798
-44.9760,-22.2180,São Sebastião do Rio Verde,MG,418
-44.9850,-21.7220,São Thomé das Letras,MG,3855
-44.5090,-20.9130,São Tiago,MG,6971
-47.0980,-20.7840,São Tomás de Aquino,MG,5466
-44.4440,-21.7130,São Vicente de Minas,MG,8389
-45.7430,-22.7480,Sapucaí-Mirim,MG,9478
-42.3650,-18.7840,Sardoá,MG,9341
-44.1450,-20.0350,Sarzedo,MG,3498
-42.8390,-20.1090,Sem-Peixe,MG,7509
-46.1770,-22.5870,Senador Amaral,MG,5366
-42.9460,-21.8010,Senador Cortes,MG,8393
-43.0970,-20.9120,Senador Firmino,MG,3756
-46.1790,-22.1640,Senador José Bento,MG,6556
-43.2250,-17.9470,Senador Modestino Gonçalves,MG,7434
-43.3440,-20.7940,Senhora de Oliveira,MG,7828
-43.0840,-18.8920,Senhora do Porto,MG,474
-43.5830,-21.0280,Senhora dos Remédios,MG,208
-42.4820,-20.4740,Sericita,MG,825
-44.5190,-21.9090,Seritinga,MG,8562
-43.1700,-18.3620,Serra Azul de Minas,MG,9945
-45.7960,-19.4380,Serra da Saudade,MG,1649
-46.6900,-19.1110,Serra do Salitre,MG,3573
-40.2480,-17.7830,Serra dos Aimorés,MG,163
-46.0400,-21.5480,Serrania,MG,233
-42.8710,-15.8290,Serranópolis de Minas,MG,5044
-44.5100,-21.8900,Serranos,MG,3739
-43.3790,-18.6050,Serro,MG,8060
-44.2470,-19.4660,Sete Lagoas,MG,8755
-42.2730,-17.7260,Setubinha,MG,8980
-43.2150,-21.1590,Silveirânia,MG,5111
-45.8350,-22.0290,Silvianópolis,MG,6094
-43.3120,-21.9640,Simão Pereira,MG,4136
-42.0010,-20.1240,Simonésia,MG,1341
-42.0980,-19.2350,Sobrália,MG,8209
-45.0450,-22.0600,Soledade de Minas,MG,8581
-43.2480,-21.3590,Tabuleiro,MG,3452
-42.2330,-15.8080,Taiobeiras,MG,6623
-41.6160,-19.7590,Taparuba,MG,9348
-46.8230,-19.9220,Tapira,MG,8526
-46.0200,-19.8880,Tapiraí,MG,1578
-43.6870,-19.6700,Taquaraçu de Minas,MG,8244
-42.0070,-19.2810,Tarumirim,MG,6129
-42.8570,-20.6510,Teixeiras,MG,7423
-41.5050,-17.8580,Teófilo Otoni,MG,7378
-42.6440,-19.5830,Timóteo,MG,1906
-44.1780,-21.1100,Tiradentes,MG,2750
-45.9640,-19.0040,Tiros,MG,9142
-43.0180,-21.1750,Tocantins,MG,107
-46.0960,-22.3710,Tocos do Moji,MG,8897
-46.3720,-22.7430,Toledo,MG,5614
-42.0230,-20.9050,Tombos,MG,4245
-45.2530,-21.6970,Três Corações,MG,670
-45.2420,-18.2060,Três Marias,MG,5240
-45.5130,-21.3670,Três Pontas,MG,5408
-41.6450,-18.9790,Tumiritinga,MG,794
-48.7050,-18.5930,Tupaciguara,MG,3318
-42.7300,-17.2860,Turmalina,MG,2948
-45.7870,-21.8760,Turvolândia,MG,2913
-42.9430,-21.1200,Ubá,MG,6923
-44.7780,-16.2850,Ubaí,MG,4525
-42.1060,-19.6350,Ubaporanga,MG,6755
-47.9320,-19.7480,Uberaba,MG,1088
-48.2770,-18.9190,Uberlândia,MG,8450
-40.5730,-17.2560,Umburatiba,MG,9695
-46.9060,-16.3580,Unaí,MG,5362
-50.3360,-19.5300,União de Minas,MG,6818
-46.2540,-16.0640,Uruana de Minas,MG,4374
-42.7390,-20.3510,Urucânia,MG,8335
-45.7420,-16.1330,Urucuia,MG,9846
-42.2980,-19.6080,Vargem Alegre,MG,2652
-46.3660,-20.3270,Vargem Bonita,MG,8723
-42.3080,-15.4030,Vargem Grande do Rio Pardo,MG,3118
-45.4300,-21.5510,Varginha,MG,7068
-46.0320,-18.3780,Varjão de MInas,MG,3519
-44.7310,-17.5980,Várzea da Palma,MG,3601
-44.0280,-15.7010,Varzelândia,MG,5431
-46.9080,-17.9870,Vazante,MG,7510
-43.6030,-15.5890,Verdelândia,MG,1895
-42.7360,-17.3990,Veredinha,MG,3386
-48.3080,-19.6630,Veríssimo,MG,6947
-42.2670,-20.0360,Vermelho Novo,MG,7900
-43.9230,-19.6920,Vespasiano,MG,9758
-42.8820,-20.7540,Viçosa,MG,8256
-42.2440,-20.8660,Vieiras,MG,2169
-42.3430,-16.8040,Virgem da Lapa,MG,9115
-45.0920,-22.3330,Virgínia,MG,4941
-42.7040,-18.8230,Virginópolis,MG,9443
-42.3070,-18.4760,Virgolândia,MG,6255
-42.8410,-21.0100,Visconde do Rio Branco,MG,7696
-42.5390,-21.7710,Volta Grande,MG,4822
-45.3630,-22.5340,Wenceslau Braz,MG,5606
-52.8780,-20.4480,Água Clara,MS,4261
-53.7060,-18.3240,Alcinópolis,MS,6820
-55.2260,-23.1040,Amambaí,MS,8431
-55.8070,-20.4840,Anastácio,MS,9177
-52.7180,-22.1880,Anaurilândia,MS,7851
-53.7710,-22.1530,Angélica,MS,4887
-55.9480,-22.1910,Antônio João,MS,7060
-51.0940,-20.0870,Aparecida do Taboado,MS,3966
-55.7877,-20.4713,Aquidauana,MS,2244
-55.6350,-22.9340,Aral Moreira,MS,6946
-54.3640,-19.9180,Bandeirantes,MS,4739
-52.4220,-21.7140,Bataguassu,MS,5840
-53.2710,-22.2950,Batayporã,MS,4085
-56.5210,-22.1090,Bela Vista,MS,6914
-56.7150,-20.5390,Bodoquena,MS,3114
-56.4820,-21.1210,Bonito,MS,2180
-52.0370,-21.2560,Brasilândia,MS,1663
-54.8220,-22.6340,Caarapó,MS,7875
-54.0440,-19.5310,Camapuã,MS,4854
-54.6460,-20.4430,Campo Grande,MS,40
-57.0240,-22.0140,Caracol,MS,8255
-51.7340,-19.1130,Cassilândia,MS,116
-52.6230,-18.7940,Chapadão do Sul,MS,846
-54.8290,-19.8320,Corguinho,MS,2284
-55.5290,-23.2720,Coronel Sapucaia,MS,4027
-57.6530,-19.0090,Corumbá,MS,7561
-53.1290,-18.5440,Costa Rica,MS,4686
-54.7600,-18.5070,Coxim,MS,4834
-54.1650,-22.2760,Deodápolis,MS,1232
-55.2960,-20.6800,Dois Irmãos do Buriti,MS,5404
-54.6130,-22.0400,Douradina,MS,6136
-54.8060,-22.2210,Dourados,MS,4403
-54.2840,-23.7870,Eldorado,MS,514
-54.5140,-22.3740,Fátima do Sul,MS,2843
-54.2330,-22.4180,Glória de Dourados,MS,273
-56.1140,-21.4580,Guia Lopes da Laguna,MS,8660
-54.5610,-23.6800,Iguatemi,MS,9628
-51.9300,-19.7260,Inocência,MS,5652
-54.7890,-22.0790,Itaporã,MS,5639
-54.1850,-23.4740,Itaquiraí,MS,3545
-53.8150,-22.3050,Ivinhema,MS,9278
-54.4040,-23.8910,Japorã,MS,1815
-54.3990,-20.1420,Jaraguari,MS,2962
-56.1380,-21.4800,Jardim,MS,3136
-54.3030,-22.4820,Jateí,MS,4126
-54.6030,-22.8610,Juti,MS,9229
-57.6020,-19.0050,Ladário,MS,9118
-55.1500,-22.5460,Laguna Carapã,MS,4617
-55.1680,-21.6140,Maracaju,MS,3006
-56.3780,-20.2410,Miranda,MS,1286
-54.2710,-23.9380,Mundo Novo,MS,3812
-54.1910,-23.0650,Naviraí,MS,9479
-55.8300,-21.1350,Nioaque,MS,3085
-54.3840,-21.4660,Nova Alvorada do Sul,MS,2398
-53.3430,-22.2330,Nova Andradina,MS,427
-53.8600,-22.6690,Novo Horizonte do Sul,MS,3982
-51.1910,-19.6770,Paranaíba,MS,1765
-55.4310,-23.8930,Paranhos,MS,4230
-54.5520,-18.1010,Pedro Gomes,MS,2307
-55.7260,-22.5360,Ponta Porã,MS,1709
-57.8830,-21.6990,Porto Murtinho,MS,7787
-53.7590,-20.4430,Ribas do Rio Pardo,MS,1416
-54.5460,-21.8020,Rio Brilhante,MS,981
-54.9870,-19.4490,Rio Negro,MS,2308
-54.8440,-18.9180,Rio Verde de Mato Grosso,MS,2468
-54.8930,-19.9530,Rochedo,MS,6158
-52.8310,-21.3030,Santa Rita do Pardo,MS,6354
-54.5660,-19.3950,São Gabriel do Oeste,MS,4674
-51.4190,-20.3670,Selvíria,MS,4779
-55.0360,-23.9700,Sete Quedas,MS,2920
-54.9610,-20.9320,Sidrolândia,MS,5118
-54.7580,-17.5770,Sonora,MS,3338
-55.0160,-23.6330,Tacuru,MS,9879
-53.3510,-22.4880,Taquarussu,MS,1689
-54.8600,-20.4420,Terenos,MS,5101
-51.6780,-20.7510,Três Lagoas,MS,6110
-54.4360,-22.4090,Vicentina,MS,518
-56.3660,-15.2050,Acorizal,MT,1141
